number,value,params_catboost_fraction_of_remainder,params_official_weight,user_attrs_catboost_weight,user_attrs_residual_weight,state
715,1.003401723181432,0.8652132551854272,0.5014649481165364,0.4313391350641274,0.06719591681933619,COMPLETE
716,1.003380610965791,0.9959735905552575,0.5506414972926988,0.44754920138792514,0.0018093013193760388,COMPLETE
717,1.0033890277350932,0.9985616340707397,0.5557990709096983,0.4435620056081525,0.0006389234821492502,COMPLETE
718,1.0032889044528,0.9944172566399072,0.5002334739862578,0.4969764577590423,0.00279006825469986,COMPLETE
719,1.0032967629947898,0.9893627669696339,0.5028532045677333,0.49185852911895395,0.0052882663133127766,COMPLETE
720,1.0035615783939686,0.9979655576278481,0.6390364408989055,0.36022919954165644,0.0007343595594380195,COMPLETE
721,1.0032986471063392,0.9975499787647727,0.5068500778541501,0.49194169436444185,0.0012082277814080252,COMPLETE
722,1.003401163375812,0.8646618779995155,0.5007254843764568,0.43170364031635133,0.06757087530719187,COMPLETE
723,1.0034825866570525,0.9026652676796911,0.5694127923618852,0.3886761170421096,0.04191109059600515,COMPLETE
724,1.0036428381910234,0.7488428141432493,0.5718979579192527,0.32058113793221854,0.10752090414852877,COMPLETE
725,1.003457805438226,0.9083904846264526,0.5585172583522758,0.4010387216395911,0.04044402000813306,COMPLETE
726,1.0034638128728954,0.8858529033558803,0.5510234474864906,0.3977271825828062,0.05124936993070325,COMPLETE
727,1.003289041124709,0.9990221328038158,0.501947090412665,0.4975658799850854,0.0004870296022495507,COMPLETE
728,1.0045502995393318,0.5124156871023174,0.9946466854661178,0.002743122345154077,0.002610192188728137,COMPLETE
729,1.0035892794255035,0.8925148597978075,0.6208046940963089,0.3384374452846196,0.040757860619071495,COMPLETE
730,1.0033992291091574,0.9911125556474967,0.5587808767857371,0.43729781280943586,0.00392131040482707,COMPLETE
731,1.003387620627418,0.8776951913563023,0.5008993563578454,0.43805823492755447,0.061042408714600094,COMPLETE
732,1.0033838844194507,0.8807716366051987,0.5005483627848862,0.43990283591510176,0.05954880130001203,COMPLETE
733,1.0044965900533875,0.8930720721969512,0.9786257341932578,0.019088759855715672,0.0022855059510265025,COMPLETE
734,1.0033642832227827,0.9017597896271938,0.5012804517175572,0.4497252349421448,0.048994313340298044,COMPLETE
735,1.0034099940913956,0.9919742037338543,0.564565329827009,0.4319399602229662,0.0034947099500247957,COMPLETE
736,1.0032997334922795,0.9832060242144882,0.5022287367707305,0.48941170468787354,0.008359558541395964,COMPLETE
737,1.0032936846218188,0.998691653226662,0.5044552868683864,0.49489636880514315,0.0006483443264704617,COMPLETE
738,1.0035943604077548,0.7253323591277259,0.5086424302127596,0.3563975452690453,0.13496002451819514,COMPLETE
739,1.0033003575588149,0.9920920760563782,0.5058802752152003,0.49021226358215814,0.003907461202641547,COMPLETE
740,1.003384926558282,0.9991339457564556,0.5538514947918081,0.4457621164020054,0.000386388806186526,COMPLETE
741,1.0033953739346437,0.8702549922324065,0.5008607742393966,0.43437840303718334,0.06476082272342007,COMPLETE
742,1.0034010212795614,0.9999487897523262,0.5623691965198359,0.4376083922983282,2.241118183592502e-05,COMPLETE
743,1.0033038007548916,0.9961864728006975,0.509263757490963,0.4888648065005453,0.0018714360084917214,COMPLETE
744,1.003294233823769,0.9942855941656151,0.5032097749967476,0.4939513640430285,0.0028388609602239593,COMPLETE
745,1.0036276858350164,0.7551061975627609,0.5665989966527027,0.327263783657463,0.10613721968983422,COMPLETE
746,1.0034778853041821,0.8820559879385507,0.5570455373530767,0.3907106361618218,0.05224382648510153,COMPLETE
747,1.0034769552772174,0.8863819023838025,0.5586924991006459,0.39116698218341117,0.05014051871594296,COMPLETE
748,1.0035077189386303,0.9997574060931438,0.6145715449658451,0.3853349524394346,9.35025947202904e-05,COMPLETE
749,1.003478607042828,0.8881929197739976,0.5605042377464634,0.39035702430426733,0.049138737949269234,COMPLETE
750,1.0043446875053121,0.3755084213360261,0.8730531402595503,0.0476696148947022,0.07927724484574752,COMPLETE
751,1.0034418290468778,0.8305879409586736,0.5019203816331748,0.41369892465278335,0.08438069371404192,COMPLETE
752,1.0034762247194724,0.8964193381387615,0.5631111805761627,0.3916355863481411,0.04525323307569617,COMPLETE
753,1.00334146161026,0.9252224266428297,0.5004485592634629,0.46219619623118063,0.03735524450535651,COMPLETE
754,1.00341207881029,0.999849076137342,0.5679594914207826,0.43197530335683787,6.520522237951333e-05,COMPLETE
755,1.0033001070187,0.9971787614737065,0.5075402309181559,0.49107042260866085,0.0013893464731832782,COMPLETE
756,1.0032938003443923,0.9929943750043375,0.5024995427052776,0.49401515565574494,0.0034853016389774236,COMPLETE
757,1.0033611303020522,0.905394171423356,0.5014559053966143,0.45137891745143954,0.0471651771519461,COMPLETE
758,1.0034847513636687,0.8708121871928093,0.5550796912235472,0.38744202721212295,0.05747828156432988,COMPLETE
759,1.0034665980913569,0.8683472641823944,0.5431689281464945,0.3966880114375023,0.06014306041600316,COMPLETE
760,1.0034618205231653,0.9993517966068891,0.5925005258441886,0.40723533161397274,0.00026414254183870084,COMPLETE
761,1.0033765141721713,0.9963434681033122,0.548617887825549,0.4497316190836908,0.0016504930907601898,COMPLETE
762,1.0040189296403712,0.5509847002577247,0.6902376677248697,0.17067430579974638,0.1390880264753839,COMPLETE
763,1.0033763280768078,0.9987098979195627,0.5492525964917273,0.4501658933452549,0.0005815101630177511,COMPLETE
764,1.003454659060102,0.9020534942977365,0.5538602159760331,0.40244195112405684,0.043697832899910076,COMPLETE
765,1.00339095930319,0.9985059078455183,0.5567786897410486,0.44255909677659444,0.0006622134823570021,COMPLETE
766,1.0032862372313647,0.9992905718084173,0.5004513718163736,0.49919423430372656,0.0003543938798999318,COMPLETE
767,1.0033710832649019,0.8981212382668267,0.5032981088894389,0.4460985174936916,0.05060337361686946,COMPLETE
768,1.0033137822446658,0.9600293869019307,0.5008182959139853,0.4792291053263577,0.019952598759656996,COMPLETE
769,1.0034090201488692,0.8600429954041691,0.5025404883946772,0.4278365684533368,0.06962294315198597,COMPLETE
770,1.0033848669098597,0.8822265973628508,0.5020910543529248,0.4392685149147438,0.058640430732331425,COMPLETE
771,1.0033008944040458,0.9859155231454099,0.5039143898593134,0.4890985038467649,0.006987106293921725,COMPLETE
772,1.003583006558469,0.8892951582289227,0.6164147687614836,0.34112048890853436,0.04246474232998206,COMPLETE
773,1.0032936307949007,0.9972927826061903,0.5039358038633409,0.4947212425164317,0.001342953620227413,COMPLETE
774,1.003296814440356,0.9902270047261806,0.503200185513181,0.49194459224780496,0.004855222239014018,COMPLETE
775,1.0036265572353644,0.700013464367965,0.5009164286168085,0.34936521981308444,0.14971835157010707,COMPLETE
776,1.003368757967338,0.998660489280034,0.5452738138810105,0.4541170755180339,0.0006091106009556245,COMPLETE
777,1.0034893614925138,0.8591485875227187,0.5512822902724493,0.38551518650885447,0.06320252321869621,COMPLETE
778,1.0034629362256955,0.8812131962908678,0.5481094462214869,0.39821191926881383,0.053678634509699286,COMPLETE
779,1.0034510363665476,0.9002746930135475,0.5509975485445611,0.4042255441463755,0.044776907309063405,COMPLETE
780,1.0034536865697137,0.9005017783294431,0.5525830555986944,0.4028997540881013,0.044517190313204336,COMPLETE
781,1.0034238988065651,0.998526959934074,0.573533445769831,0.42583835190901054,0.0006282023211584285,COMPLETE
782,1.003452311051527,0.9978417865934305,0.5874399330937454,0.41166967423884226,0.0008903926674122968,COMPLETE
783,1.003373150670172,0.9987628111823923,0.5476085304732363,0.45183177585948403,0.0005596936672796284,COMPLETE
784,1.0033954252437773,0.8772560248519309,0.505497143931658,0.4338056097924402,0.06069724627590177,COMPLETE
785,1.0033599880352682,0.9047191714984616,0.5003770045773179,0.4520185024803886,0.04760449294229348,COMPLETE
786,1.0033922237125443,0.9973609314460855,0.5570850335617562,0.44174608347825856,0.0011688829599852619,COMPLETE
