number,value,params_calibration_intercept,params_calibration_slope,params_hist_weight,state,duration,user_attrs_competition_score,user_attrs_prediction_mean
143,0.24923117452605997,-0.027034313789569393,1.1091991135839325,0.24100200004909939,COMPLETE,0 days 00:00:00.020721,230.47888951797103,0.5219925697376858
144,0.24802186716108288,-0.03695166522085638,1.0728120809218205,0.528393020647013,COMPLETE,0 days 00:00:00.021436,714.5757000737718,0.4943141828543813
145,0.24845266908258284,0.0341625657865907,0.8729608733262572,0.7747761053126905,COMPLETE,0 days 00:00:00.020702,542.1217464973038,0.4666345334683027
146,0.24813748361717392,-0.060894598476191025,1.0774469309023245,0.23125644768059264,COMPLETE,0 days 00:00:00.027043,668.2933741222641,0.4724072152926033
147,0.2554388614836441,-0.017116523195601873,1.190062246266299,0.68094132356518,COMPLETE,0 days 00:00:00.025715,0.0,0.5723596340148075
148,0.2480284915954904,-0.03789409980764957,1.0408155210571028,0.3382409386862913,COMPLETE,0 days 00:00:00.025318,711.9238783274695,0.47736650683252047
149,0.24810648762720144,-0.050565375410762295,1.059165685661251,0.5431878000881143,COMPLETE,0 days 00:00:00.023490,680.7013527059147,0.47395534881465384
150,0.24821498027027236,-0.028424207606898313,1.0726095422249826,0.3379077134349306,COMPLETE,0 days 00:00:00.022496,637.2707543316203,0.502575888938369
151,0.24802507872216575,-0.026045932213892158,1.051687590250827,0.2525901911786915,COMPLETE,0 days 00:00:00.022557,713.2900827674149,0.49452399948518794
152,0.2480352830767,-0.0463205128131769,1.0569422510974358,0.2836022342780094,COMPLETE,0 days 00:00:00.023215,709.2051862168103,0.4768769420623071
153,0.24806403093173762,-0.0865727934357221,1.1339057614215255,0.4088814529505483,COMPLETE,0 days 00:00:00.022687,697.6971566313828,0.47483743706305004
154,0.2479602245403,-0.023910587430526188,1.0273792390891339,0.46116216083371886,COMPLETE,0 days 00:00:00.022662,739.251805569796,0.4848005900487225
155,0.2515289160141022,-0.04515883764147567,0.9527694730256318,0.4813958214878662,COMPLETE,0 days 00:00:00.022426,0.0,0.42662460954220166
156,0.24823440816720396,-0.02677686884130158,1.0701459643100222,0.43628848460343744,COMPLETE,0 days 00:00:00.021834,629.4935893090825,0.5030888783232181
157,0.2479605491480892,-0.018728438782809893,1.0215804187185185,0.4460138955578585,COMPLETE,0 days 00:00:00.022533,739.1218620996898,0.48709889666950845
158,0.24796628331578535,-0.021116402044236846,1.0311926779058906,0.41353791438811116,COMPLETE,0 days 00:00:00.022284,736.8264222691768,0.4894432473734493
159,0.24953997222105942,-0.012644790438028809,1.0877304954984381,0.5047183865211314,COMPLETE,0 days 00:00:00.022502,106.86434487401364,0.525987932625137
160,0.24800500305636503,-0.024101079018484413,1.0435283155595843,0.5408673169234502,COMPLETE,0 days 00:00:00.022615,721.3265555991999,0.492673735658729
161,0.24835202310804289,-0.02422409278122429,0.9913004423523271,0.4851342871828835,COMPLETE,0 days 00:00:00.021340,582.4112516149671,0.46664175925399176
162,0.24796601017364253,-0.012422427850211729,1.0094261356350445,0.45556508994006983,COMPLETE,0 days 00:00:00.021770,736.9357635698237,0.4873946193318552
163,0.2480057329510841,-0.005837836988202508,0.9824202365436098,0.4592879638572348,COMPLETE,0 days 00:00:00.021239,721.0343720602697,0.4806102091230173
164,0.24795663317404065,-0.02253964392786522,1.0286910186720153,0.42085817606197884,COMPLETE,0 days 00:00:00.021879,740.6894623657734,0.4867874927367662
165,0.24848240920862683,-0.0076952198072233,1.043736081350687,0.4534801569544852,COMPLETE,0 days 00:00:00.022525,530.2165017428417,0.5091086244750479
166,0.2479663139588418,-0.018375417571832385,1.0155564716238583,0.4803674857208007,COMPLETE,0 days 00:00:00.022099,736.8141555731178,0.4844974607188727
167,0.2494149006146022,-0.03264893884239189,0.9713290201608397,0.3542751824099528,COMPLETE,0 days 00:00:00.022789,156.93165408797728,0.4482246615758967
168,0.25104359125532205,0.02126830893432456,1.0509538830157,0.4953217696167804,COMPLETE,0 days 00:00:00.023262,0.0,0.5416816425800326
