config_id,season,game_month,time_series_probability,time_series_logit_offset,training_global_rate
2,2023,10,0.5107211519500382,-0.11558568047601724,0.5395365039034485
2,2024,3,0.4960976263606525,-0.14210425384420272,0.5315815109059132
2,2024,4,0.49498789096642726,-0.1465435500260284,0.5315815109059132
2,2024,5,0.4938782049547721,-0.15098284620785407,0.5315815109059132
2,2024,6,0.49276857925605677,-0.15542214238967977,0.5315815109059132
2,2024,7,0.49165902479827456,-0.15986143857150545,0.5315815109059132
2,2024,8,0.4905495525066117,-0.16430073475333115,0.5315815109059132
2,2024,9,0.48944017330301703,-0.16874003093515683,0.5315815109059132
2,2024,10,0.4883308981057726,-0.1731793271169825,0.5315815109059132
3,2022,4,0.5158397943816465,-0.10961920817515555,0.5431423520563061
3,2022,5,0.5145355346670762,-0.11484106800973826,0.5431423520563061
3,2022,6,0.5132310769447165,-0.12006292784432095,0.5431423520563061
3,2022,7,0.51192643895818,-0.12528478767890366,0.5431423520563061
3,2022,8,0.5106216384609006,-0.13050664751348634,0.5431423520563061
3,2022,9,0.5093166932151664,-0.13572850734806904,0.5431423520563061
3,2022,10,0.5080116209911543,-0.14095036718265175,0.5431423520563061
3,2023,4,0.5146124825233047,-0.10001028318259089,0.5395365039034485
3,2023,5,0.5136866140627268,-0.10371672635114272,0.5395365039034485
3,2023,6,0.5127606516613633,-0.10742316951969455,0.5395365039034485
3,2023,7,0.5118346016661548,-0.11112961268824638,0.5395365039034485
3,2023,8,0.5109084704264457,-0.11483605585679821,0.5395365039034485
3,2023,9,0.5099822642938111,-0.11854249902535002,0.5395365039034485
3,2023,10,0.5090559896218821,-0.12224894219390187,0.5395365039034485
3,2024,3,0.4965076444308901,-0.1404640917839456,0.5315815109059132
3,2024,4,0.4954105909265288,-0.14485259419709373,0.5315815109059132
3,2024,5,0.4943135816119102,-0.14924109661024187,0.5315815109059132
3,2024,6,0.4932166270472669,-0.15362959902339,0.5315815109059132
3,2024,7,0.4921197377907233,-0.15801810143653813,0.5315815109059132
3,2024,8,0.4910229243978889,-0.16240660384968628,0.5315815109059132
3,2024,9,0.48992619742145216,-0.16679510626283442,0.5315815109059132
3,2024,10,0.4888295674107748,-0.17118360867598253,0.5315815109059132
4,2022,4,0.5167764513745706,-0.10586858912030774,0.5431423520563061
4,2022,5,0.5155272275068888,-0.11087070705241156,0.5431423520563061
4,2022,6,0.5142778095725435,-0.11587282498451537,0.5431423520563061
4,2022,7,0.513028213160747,-0.1208749429166192,0.5431423520563061
4,2022,8,0.5117784538696313,-0.12587706084872302,0.5431423520563061
4,2022,9,0.5105285473054713,-0.13087917878082683,0.5431423520563061
4,2022,10,0.5092785090819053,-0.13588129671293067,0.5431423520563061
4,2023,4,0.5164836139057557,-0.09251850457140626,0.5395365039034485
4,2023,5,0.5156350805468709,-0.09591614386624253,0.5395365039034485
4,2023,6,0.5147864570310875,-0.0993137831610788,0.5395365039034485
4,2023,7,0.513937748243028,-0.10271142245591508,0.5395365039034485
4,2023,8,0.513088959069281,-0.10610906175075135,0.5395365039034485
4,2023,9,0.5122400943982891,-0.10950670104558763,0.5395365039034485
4,2023,10,0.5113911591202357,-0.1129043403404239,0.5395365039034485
4,2024,3,0.49650138433990565,-0.14048913337175836,0.5315815109059132
4,2024,4,0.49540669587020325,-0.1448681757362662,0.5315815109059132
4,2024,5,0.49431205143727097,-0.14924721810077402,0.5315815109059132
4,2024,6,0.493217461533192,-0.15362626046528183,0.5315815109059132
4,2024,7,0.4921229366479583,-0.15800530282978967,0.5315815109059132
4,2024,8,0.49102848726906945,-0.1623843451942975,0.5315815109059132
4,2024,9,0.48993412388113,-0.16676338755880532,0.5315815109059132
4,2024,10,0.4888398569654482,-0.17114242992331313,0.5315815109059132
5,2022,4,0.525533434956396,-0.07077693283797194,0.5431423520563061
5,2022,5,0.5246927756514722,-0.074148075146932,0.5431423520563061
5,2022,6,0.5238519763772586,-0.07751921745589205,0.5431423520563061
5,2022,7,0.5230110418776398,-0.08089035976485211,0.5431423520563061
5,2022,8,0.5221699768995633,-0.08426150207381217,0.5431423520563061
5,2022,9,0.5213287861929331,-0.08763264438277223,0.5431423520563061
5,2022,10,0.5204874745105023,-0.09100378669173229,0.5431423520563061
5,2023,4,0.5195134821098555,-0.08038326970078671,0.5395365039034485
5,2023,5,0.518769598561367,-0.08336317177501547,0.5395365039034485
5,2023,6,0.5180256317951426,-0.08634307384924421,0.5395365039034485
5,2023,7,0.5172815851009033,-0.08932297592347296,0.5395365039034485
5,2023,8,0.5165374617697871,-0.09230287799770172,0.5395365039034485
5,2023,9,0.5157932650942904,-0.09528278007193047,0.5395365039034485
